GAL04:6	To show you are his children, God sent the Spirit of his Son into our hearts, causing us to call out, “Abba,” meaning “Father.”  	T g Jiosh heg hekaj ab t‑mah g Hekia S‑apꞌekam Gewkdag mat wo t‑wehmajk. Kuch hab d aꞌaligaj ch ab ihm ch hab kaij, “Jiosh t‑ohg”.  
GAL04:7	Since you are now no longer a slave, but a child, and if you are his child, then God has made you his heir. 	nach pi hahawa pi d wabsh piongaj. T ab wo i t‑mah g Jiosh mat haschu i apꞌech am t‑wehhejed mach d aꞌaligaj. 
GAL04:8	At the time when you didn't know God, you were enslaved by the supposed “gods” of this world.  	Heki am hu pi mahch g Jiosh ahpim goꞌol hemajkam ch ab haꞌichu e jijoshchud ch ab ha ihm mo eda pi d shaꞌi hegai doakam Jiosh.  
GAL04:9	But now you've come to know God—or better, to be known <span class="it">by</span> God. So how can you go back to those useless and worthless rules? Do you want to be slaves to those rules all over again?  	Pegih, m haschu ahgch am uhpam ha wui ep s‑hihimimk mamt d ep wo ha‑neneholigak hemu mam eda am wa chum s‑mahch g Jiosh. Pi at wo e nako hegam mas am wo i em‑wehmajk.  
GAL04:12	I'm pleading with you, my friends: be like me, because I became like you.  You've never treated me badly.  	Am g hab wo masmak mani ahni nani pi hahawa pi ab hu wecho g heki hu t‑chehanig.  
GAL04:13	You remember that it was because I was sick that I shared with you the good news on my first visit. 	S‑mahch am mo wa haꞌichu pi ni‑apꞌe mant wa am jiwia k am em‑ahgid ab amjed g Jiosh alidag.  
GAL04:14	Even though my illness was difficult for you, you didn't despise or reject me—in fact you treated me like an angel of God, like Christ Jesus himself. 	M wa eda pi shaꞌi s‑ni‑tamhog ch ab i s‑ni‑hoꞌigeꞌid k i ni‑wahkid k am ni‑nuhkud heg wa wepo mantp d hema anghil o d Jiosh alidag.  
GAL04:15	So what's happened to all your gratefulness? I tell you, back then if you could have pulled out your eyes and given them to me, you would have!  	Ab o wa si geꞌej g pihk em‑elidadag mamtsh chum hems g e‑wuhpui wo ni‑mah heg hekaj pi ni‑apꞌedag.  
GAL04:16	So what has happened—have I become your enemy by telling you the truth?  	Kut haschu has e juh mam heg amjed hab ni‑elid manis s‑em‑kehꞌid ahni mani am chum em‑ahgid g wohokam? 
GAL04:17	These people are keen to gain your support, but not for any good reasons. On the contrary, they want to keep you away from us so that you will enthusiastically support them.  	Hegam mo hab chum em‑elid mamt am oidk hab wo e junihid g chehanig ch hekaj am wo i e apꞌech Jiosh tahgio o hab wabsh e wua mo ab em‑tatchua ch wabshaba em‑iattogid no pi gam hu hab i s‑em‑junimk ab ni‑amjed mamt ab wo si ha haꞌichuchudad.  
GAL04:18	Of course it's good to want to do good. But this should be at all times, not just when I'm there with you! 	M o wa s‑apꞌe mat ab hema wo em‑tatchuad haꞌichu s‑apꞌekam wehhejed. Bani wa ni‑tahtk chum anis pi am hu em‑wehmaj. K wabshaba idam em‑tatchua g haꞌichu pi apꞌekam wehhejed.  
GAL04:19	My dear friends, I want to work with you until Christ's character is duplicated in you.  	Am am wa s‑mahch mo g jeꞌe muꞌi haꞌichu nakog g e‑aꞌaliga ha wehhejed ch ab aꞌahe mat wo ha geꞌegeꞌel. Pegih, ni ahni hab wa masma muꞌi haꞌichu nakog am em‑wehhejed mant ab wo em‑ahijidaj mamt hab wo masmak mo g Jiosh alidag.  
GAL04:20	I really wish I could be with you right now so I could change my tone of voice… I'm so worried about you. 	Mant hu am wo i em‑wehmajk hemu ch wo em‑wehm aꞌaga ihda haꞌichu nani pi s‑em‑gihug. 
GAL04:21	Answer me this, you people who want to live under the law: Don't you hear what the law is saying?  	M haschu ahgch hab chum e elid mamt am wo i e apꞌech Jiosh tahgio am oidch hab e junihidch g chehanig? Pi amt wo shaꞌi e nako mamt am hejel wo i e apꞌech.  
GAL04:22	As Scripture says, Abraham had two sons, one from the servant girl, and one from the free woman.  	Id ant am wo em‑tashogi ab amjed g Jiosh heki hu oꞌohana. 
GAL04:23	However the son from the servant girl was born following a human plan, while the son from the free woman was born as the result of the promise.  	Pi atsh koi bei g e‑mad d Sarabad k eda heki hu okst. Sh wabshaba g Jiosh am ha ahgid mat wo ge madt. Kush ihda madaj d ha‑aliga. Sh wabshaba g Hagarbad mad d ha‑neholiga hab masma mo g jeꞌej. 
GAL04:24-26	This provides an analogy: these two women represent two covenants. One covenant is from Mount Sinai—Hagar—and she gives birth to slave children.  Hagar symbolizes Mount Sinai in Arabia, and corresponds to the current Jerusalem, because she is in slavery with her children.  But the heavenly Jerusalem is free. She is our mother. 	Sarabad ani wepogid g s‑kehg haꞌichu ahgaj g Jiosh. Ch ahchim mach ab s‑wohochud wepogidas g Sarabad mad nach pi woho d aꞌaligaj g Jiosh. Hagarbad ani wepogid hegai chehanig mat ab e mah Sinai doꞌag t ab am Arabia jewed ch ed. Wehs hegam mo chum s‑e apchudamk am oidch hab e wuadch g chehanig o wepogidas hegai mo d nehol mad no pi pi woho d Jiosh aꞌaliga. Muꞌijj o hab wa chum e wua g ni‑wehm Tutuligo ch hab an e uꞌukch hab masma mo g nehol. Ab Jerusalem t ab am ab si hiwig g chehanig. K wabshaba an t‑dahm hab chuꞌig g wechij Jerusalem. Kuch heg wui t‑gewpkadch wehsijj ahchim matt ab i s‑wohoch g Jiosh k am tahgio i t‑apꞌech.  
GAL04:27	As Scripture says, “Rejoice you who are childless and who have never given birth! Shout aloud for joy, you who have never been in labor—for the abandoned woman has more children than the woman who has a husband!”  	An o hab chuꞌig Jiosh oꞌohana ed mash hab kaij g Jiosh: 
GAL04:28	Now my friends, we are children of promise just like Isaac.  	Pegih neh, Isaacbad ash d si ha‑aliga hab masma mash am ha ahgid g Jiosh. Ch ahchim hab wa masma d aꞌaligaj g Jiosh.  
GAL04:29	However just as the one born according to a human plan persecuted the one born through the Spirit, so it is today.  	Heg ash wa shoꞌigchud g Isaacbad mash pi d si ha‑aliga. K hemuch hab waꞌap t‑shoꞌigchud hegam mo pi d aꞌaligaj g Jiosh.  
GAL04:30	But what does Scripture say? “Send away the servant girl and her son, for the son of the servant girl will not be an heir together with the son of the free woman.” 	An o oꞌohadag mash hab kaij g Jiosh ab Abrahambad wui: 
GAL05:1	Christ set us free so we could have real freedom. So stand firm and don't get burdened down again by a yoke of slavery.  	T‑doꞌibia at g Christ. S‑wihnam g an wo uꞌukchid g e doꞌibiadag ch pi ab hu ep wo chum i hiw g chehanig mams hekaj wo e doꞌibia.  
GAL05:2	Let me, Paul, tell you bluntly: if you rely on the way of circumcision, Christ will be of absolutely no benefit to you.  	Mamt wo sha e pahl hikuch hab elidch mamt hekaj wo e doꞌibia am oidch hab e junihidch g chehanig, k d si shel mamtki wabsh dagito g e‑wohochudadag k pi wo e doꞌibia.  
GAL05:3	Let me repeat: every man who is circumcised has to keep the whole of the law.  	Nam woho hab e elid mamt am wo i e apꞌech Jiosh tahgio g pahl hikuchkakaj? Nt wo em‑ahgi mamt hemho wa am wehs oidk hab wo e juh g chehanig mamtp heg hekaj am wo i chum e apꞌech.  
GAL05:4	Those of you who think you can be made right by the law are cut off from Christ—you have abandoned grace. 	Am o s‑em‑apchudamk g Christ. Mt wabshaba gam hu hab wo i juh mamtp hejel chum s‑e apchudamk am oidch hab e wuadch g chehanig.  
GAL05:5	For through the Spirit we trust and wait in hope to be made right.  	Ab o t‑mahkch g gewkdag g Hekia S‑apꞌekam Gewkdag. Kuch hekaj ab wui t‑gewpkadch mat g Jiosh s‑ap am wo i t‑apꞌech e tahgio.  
GAL05:6	For in Christ Jesus being circumcised or uncircumcised doesn't achieve anything; it's only trust working through love that matters.  	Pi o hi wa has chuꞌig matp hema heki hu wo e pahl hikuch o pi wo e pahl hikuch. Do waꞌi ihda mamt ab wo i s‑wohoch g Jiosh haꞌichu ahga k wo chehgidch g si pihk e‑elidadag am i ha wehmajch. 
GAL05:7	You were doing so well! Who got in the way and prevented you from being convinced by the truth?  	S‑ap am wa chum s‑wohochud g wohokam. Tsh wabshaba am haꞌi dada em‑wui k im hu hab i chum em‑wanchshulig.  
GAL05:8	This “persuasion” certainly isn't from the One who calls you.  	Pi o d Jiosh mo im hu hab i em‑wanchshulig ab amjed g wohokam.  
GAL05:9	You only need a little bit of yeast to raise the whole batch of dough.  	Bamtp elid mo d wabsh al chum haꞌichu ihda. T eda wehs wo padch g em‑wohochudadag ch em‑doakag hab masma mat g jewajidakud wehs wo jewaj g wahga.  
GAL05:10	I'm confident in the Lord that you won't change the way you think, and that the one who is confusing you will face the consequences, whoever he is. 	Bani em‑elid mam d wabsh kia ni‑wehm wohochuddam ch pi gam hu wo i e nohnogi ab amjed g Jiosh hoꞌigeꞌidadag. T g Jiosh s‑koꞌokam wo ha namkid hegam mo hedai im hu hab i chum em‑wanchshulig. 
GAL05:11	As for me, brothers and sisters, if I were still advocating circumcision—why am I still persecuted? If that was true, it would remove the issue of the cross that offends people so much.  	Haꞌi o hab kaij mani ahni ahgachug mamt am hab wo junihid g t‑chehanig ch hekaj wo s‑apꞌek am Jiosh nena ed. T wabshaba pi wo chum ni‑muꞌam g ni‑wehm oꞌodham mantp heg wo ahgachugad. Heg o hekaj s‑ni‑muꞌamk mani ahgachug mat g Jiosh alidag ab muh kots t ab mat hekaj am wo i t‑apꞌech Jiosh nena ed.  
GAL05:12	If only those who are causing you trouble would go even further than circumcision and castrate themselves! 	Mat hu wo i em‑dagito hegam mo hab em‑elid mamt wo e‑pahl hikuchk k hekaj wo s‑apꞌek am Jiosh nena ed. 
GAL05:13	You, my brothers and sisters, were called to freedom! Just don't use your freedom as an excuse to indulge your sinful human nature—instead serve one another in love.  	Pi at hab ahgk ab i em‑wai g Jiosh mat ged hu wabsh wo i si em‑dagsh heg hekaj e‑chehanig k wabshaba hab ahgk mamt d wo aꞌaligajk. Pegih, mt heg hekaj ab wo si pihk e elidad ab aꞌai e wui ch pi wabsh g hejel e‑tatchui hab wo junihid.  
GAL05:14	For the whole law is summed up in this one command, “You shall love your neighbor as yourself.”  	Bo chuꞌig g Jiosh oꞌohana: 
GAL05:16-17	My advice is to walk by the Spirit. Don't satisfy the desires of your sinful human nature.  For the desires of the sinful nature are opposed to the Spirit, and the desires of the Spirit are opposed to the sinful nature. They fight one another, so you don't do what you want to do.  	Pi o wepo chuꞌig g oꞌodham tatchui ch Jiosh tatchui. Kumt ab wo e dagitokchid Hekia S‑apꞌekam Gewkdag wui. T heg ab wo em‑shohbidad ch wo i em‑wanimedad. Mt hab pi hab wo junihid g hejel pi ap e‑tatchui.  
GAL05:18	But if the Spirit leads you, you're not under the law. 	Pi at ab hu haꞌichu wo em‑chuꞌijigch g chehanig mamtp woho am wo i e dagitokchid Hekia S‑apꞌekam Gewkdag wui. 
GAL05:19	It's clear what the sinful human nature produces: sexual immorality, indecency, sensuality,  	M o tasho g wabsh oꞌodham tatchui. Hegam mo hab wua g hejel e‑tatchui atp hems woꞌiwup hema i wehm mo pi d ha‑wehm kihkam o hab wua g nahnko mahs s‑uam haꞌichu.  
GAL05:20	idolatry, sorcery, hatred, rivalry, jealousy, anger, selfish ambition, dissension, heresy,  	Hegam mo pi mahch g Jiosh o gawul haꞌichu chum jioshchud o haꞌi atp hems ha hihoin o atp hems aꞌai e cheggia o aꞌai s‑e hehgamk o babgat o nahnko ha ahg o s‑chu daꞌadag o aꞌai e gaꞌagwulkad.  
GAL05:21	envy, drunkenness, feasting, and similar things. As I warned you before so I warn you again: nobody who behaves like this will inherit the kingdom of God. 	o s‑behimk g haꞌichu ha‑eniga o nawkkoꞌo o s‑tohntom has e wua. Hegam mo hab masma haꞌichu hab wua at pi am hu wo i wahp Jiosh kihdag ed. 
GAL05:22-23	But the Spirit produces fruit such as love, joy, peace, patience, kindness, goodness, trust,  gentleness, self-control—and there's no law against these kinds of things!  	Kuch wabshaba pi hab mahs ahchim mo am t‑eda ulinig g Hekia S‑apꞌekam Gewkdag. Heg o am chikpan g t‑doakag. Kuch hab si pihk t‑elid ha hekaj ch si s‑ap t‑tahtk ch ab wabsh i s‑dodolima ch s‑t‑tahtk ch nenida mo haschu g Jiosh apꞌechudch t‑wehhejed ch s‑ha hoꞌigeꞌid g hemajkam ch s‑apꞌe ch s‑hemajima ch wabsh si t‑shohbidch ch am hab wo juh mach has i kaij. Pi o an hu shaꞌi shohbidch g chehanig hegai hab mahs haꞌichu.  
GAL05:24	Those who belong to Christ Jesus have nailed to the cross their sinful human nature, together with all their sinful passions and desires.  	Ahchim mach d Christ hemajkamga att hab i t‑ah matt pi am hu hab wo junihid g hejel t‑tatchui.  
GAL05:25	If we live in the Spirit we should also walk in the Spirit.  	Hekia S‑apꞌekam Gewkdag at ab i t‑mah g wechij doakag. Tt heg hekaj ab wui wo t‑dagitokchid mat s‑ap wo t‑wanimedad.  
GAL05:26	Let's not become boastful, or irritate and envy one another. 	Pi att wo ge t‑haschudad ch pi aꞌai wo t‑kudutad ch pi wo chu hehgamk. 
GAL06:1	My friends, if someone is led astray by sin, you who are spiritual should bring them back with a gentle spirit. Watch out that you don't get tempted too.  	Matp hema pi ap haꞌichu hab wo juh g em‑wehm wohochuddam, mt am wo i gewkemhu mat am wo i e apꞌech ahpim mam am e dagitokch Jiosh wui. Kumt wabshaba wo e shoꞌigchud k si s‑hemajim am hab wo juh ihda heg hekaj mamtp hems hema ahpim haha wabsh pi ap haꞌichu hab wo juh.  
GAL06:2	Carry each other's burdens, for in this way you fulfill the law of Christ.  	Nam hig woho am oidch hab s‑e junimk g chehanig? Pegih, k ab t‑chehani g Jiosh alidag matt am aꞌai wo i t‑wehmajk. 
GAL06:3	Those who think they're really something—when they're actually nothing—only fool themselves.  	Pi g am wo chum si e haꞌichuchud. Dach wabsh shoꞌigkam ch wabsh hejel wo t‑iattogi mattp ab wo chum si t‑haꞌichuch.  
GAL06:4-5	Carefully examine your actions. Then you can be satisfied with yourself, without comparing yourself to anyone else.  We have to take responsibility for ourselves. 	Pi att hab wo chei machs baꞌich i s‑ap hab wua g t‑chikpan mo hema ehp. Do wabsh heheꞌejel t‑chikpan hegai mach hab wua. Kutt heg wo waꞌi aꞌappe hejel t‑chikpan k wo si s‑ap t‑taht mattp s‑ap hab wo wuad. 
GAL06:6	Those that are taught the Word should treat their teachers well, sharing with them all good things.  	K ab em‑ab mamt ab haꞌichu wo ha mah hegam mo am em‑mashcham g Jiosh haꞌichu ahga mamt hekaj am epai wo i ha wehmt. 
GAL06:7	Don't be fooled, God can't be treated with contempt: whatever you sow, that's what you reap.  	Pi amt wo e nako mamt wo iattogi g Jiosh. Hejel am e iattogid mamtp hab elid mat pi wo em‑namkid g Jiosh heg hekaj mam haschu hab i junihim. Nat hig pi wo ui g eshdam hegai hab mahs kai mat haschu wo ei? Pegih, k hab wa masma am t‑doakag wehhejed.  
GAL06:8	If you sow according to your sinful human nature, from that nature you'll reap self-destruction. But if you sow according to the Spirit, from the Spirit you'll reap eternal life.  	Mt wo s‑koꞌokam e namkid am i muhk mamtp hab wo sha juh g hejel e‑tatchui k wabshaba chum hekid an wehmaj wo kihkad g Jiosh mamtp wo e dagito Hekia S‑apꞌekam Gewkdag wui k hab wo junihid g Jiosh tatchui.  
GAL06:9	Let's never tire of doing good, for we'll reap a harvest at the proper time, if we don't give up.  	Pi g shaꞌi haꞌasa hab wo junihid g s‑apꞌekam. Jiosh o am wa apꞌechudch g tash mat ab wo i em‑mah g em‑gehgewadag.  
GAL06:10	So while we have time, let's do good to everyone—especially to those who belong to the family of faith. 	Ab g wehs wo i s‑ha hoꞌigeꞌidad ch am wo i ha wehmajk mamt heꞌes wo i e nako, wahm hegam mo d em‑wehm wohochuddam. 
GAL06:11	Notice how big the letters are, now that I'm writing with my own hand!  	Hemu ant hejel haꞌichu am wo i em‑oꞌohani. Mt wo s‑mai mani d ahni an neidk mani haꞌas an i oꞌohan.  
GAL06:12-13	Those people who only want to make a good impression are forcing you to be circumcised just so they won't be persecuted for the cross of Christ.  Even those who are circumcised don't keep the law, but they want to have you circumcised so that they can boast about you and claim you as their followers.  	Hegam mo ahgahim mamt wo e pahl hikuch k hab wo s‑apꞌekam am Jiosh tahgio o ab chum si e haꞌichuchud mam am oidch hab e junihim g ha‑chehanig. K eda hejel pi am hu ap hab junihim. Ab at muh g Christ kots t ab am t‑wehhejed. K eda hegam pi ahgachug ihda no pi s‑gihug mat g ha wehm Tutuligo wo ha shoꞌigch.  
GAL06:14	May I never boast except in the cross of our Lord Jesus Christ. Through this cross, the world has been crucified to me, and I've been crucified as far as the world is concerned.  	Kuni eda heg waꞌi ahgachug matt ab wo i s‑wohoch mat g Jesus ab muh kots t ab am t‑wehhejed. Do waꞌi ihda mant hekaj ni‑doꞌibia. Kut g jewed t ab haꞌichu wabsh pi e haꞌichuch am ni‑wehhejed.  
GAL06:15	Circumcision or uncircumcision doesn't matter—what matters is that we're created brand new!  	Pi o d shaꞌi haꞌichu g pahl hikuchka. Id o d si haꞌichu mamt ab wo i s‑wohoch g Jiosh haꞌichu ahga k hab wo bei g wechij doakag.  
GAL06:16	Peace and mercy to all who follow this principle, and to the Israel of God!  	Id o d hahawa t‑himdag. T g Jiosh ab wo s‑em‑hoꞌigeꞌidad ch ab wo em‑mahkad g s‑ap tahhadkam ahpim mamt am oidk hab wo e junihid hab masma mo wehs hab ha wua g e‑hemajkamga. 
GAL06:17	Please, don't anyone trouble me anymore, because I carry on my body the scars of Jesus. 	Pi ant hahawa haꞌichukaj wo shaꞌi ni‑kudu nani pi ab s‑babaliwuani heg amjed mat g Jiosh alidag obga muꞌikko ni‑gewittan k ni‑maꞌikka. Heg o wa wepo mant ni‑nakpi mani d piongaj g t‑kownalig Jesus. 
GAL06:18	My brothers and sisters, may the grace of our Lord Jesus Christ be with your spirit. Amen.	Neh, ab at wo wa baꞌich i s‑em‑hoꞌigeꞌidad g t‑kownalig Jesus Christ.
HEB01:1	God, who in the past spoke to our forefathers through the prophets at various times and in many ways,  	Heki atsh hu am haꞌi i ha chuhcha g Jiosh g t-shohshonbad matsh am wo amogad g haꞌichu ahgaj. Kush idam Jiosh haꞌichu i tashogiddam heꞌes am al i ha tashogid g Jiosh aꞌahidag oidam.  
HEB01:2	has in these last days spoken to us through his Son. God appointed the Son heir of everything, and made the universe through him.  	Kutsh g Jiosh am hahawa i kei g e-alidag. Tsh id ia i wuhsh jewed dahm k si s-ap t-tashogid g Jiosh. Id o wud matsh g Jiosh ged hu i si wehpeg am i kei matsh wehs haꞌichu wo nahto. K heg hekaj wehs haꞌichu d enigaj.  
HEB01:3	The Son is the radiant glory of God, and the visible expression of his true character. He sustains everything by his powerful command. When he had provided cleansing for sin he sat down at the right hand of the Majesty in heaven.  	Kutsh eda ia jiwia k e shoꞌigchud k e muhkid matsh gam hu hab wo i juh g s-koꞌok t-namkidadag mach d pi ap chuꞌijkam. Tsh g Jiosh ab hahawa uhpam ep i be k an dai si e-hugid an. Kush si s-kehg s-masma am e chehgidch g s-has haꞌichudaj mash woho si wepo chuꞌig g e-ohg ch wehs an uꞌukch g e-nahtoi matsh an s-ap hab wo chuꞌigk.  
HEB01:4	He was placed much higher than the angels since he received a greater name than them.  	Neh, bo wa masma am e chehgidch mo id d alidaj g Jiosh. K heg hekaj tasho mo baꞌich d i si s-has haꞌichu mo hi g anghil. 
HEB01:5	God never said to any angel, “You are my Son; today I have become your Father,” or “I will be a Father to him, and he will be a Son to me.” 	Jiosh ash pi hekid hema g anghil hab ahg mo d alidaj ch wabshaba hab kaij id wui: 
HEB01:14	What are the angels? They are beings that serve, sent out to help those who will receive salvation. 	Anghil ash pi wepo masma g Jiosh alidag ch d wabsh gewpkdag mash am chikpan Jiosh wehhejed. Kuch ahchim d hahawa Jiosh aꞌaliga t‑doꞌibiak ch am wo i wahp kihdaj ed. Kush g anghil d Jiosh pionag ch atsh am wo i t‑wehmajk. 
HEB02:1	So we should pay even closer attention to what we've learned so we don't drift away from it.  	Neh, wehs ihda o ab t‑chehgidch mo g Jiosh alidag wehs dahm g e‑nahtoi. Kutt heg hekaj ab wo si t‑uꞌukchid id ab s‑kehg haꞌichu ahgaj matt kah ch pi gam hu hab wo i t‑juh ab amjed.  
HEB02:2	If the message the angels brought was trustworthy, and every sin and disobedient act brings its own consequence, 	Pi ash d Jiosh alidag ch d wabsh anghil matsh wa ia uꞌapa g Jiosh haꞌichu ahga heki hu. Tsh wabshaba s‑koꞌokam bei g e‑namkidadag hegam mash pi ab hu ha kaiham.  
HEB02:3	how will we escape if we don't pay attention to this great salvation that the Lord first announced, and then we had confirmed to us by those who heard him.  	Sh eda d si alidaj g Jiosh hegai matsh hemu ia uꞌapa g haꞌichu ahgaj. Kutt hemho wa ab wo kaihamad. Am o t‑tashogid g doꞌibiadag. Kutt pi has masma wo t‑doꞌibia ab amjed g s‑koꞌok t‑namkidadag matt pi ab hu wo kaihamad. 
HEB02:4	God also testified through signs and miracles, by acts that show his power, and by the gifts of the Holy Spirit, given as he chose. 	K g Jiosh hab ha junidahim g s‑hasig haꞌichu ch hekaj am wohokamchud g haꞌichu ha ahga. K g Hekia S‑apꞌekam Gewkdag ab t‑mahkch g gewkdag mach hekaj hab wua g nahnko mahs i wehmtadag ch i gewkemhunadag ab aꞌai t‑wui. 
HEB02:5	It's not angels who will be in charge of the world to come that we're talking about.  	Pi ash d anghil mas g Jiosh am i ha chuhcha mat am wo himchudad g kownaltaligaj. Dach ahchim hemajkam.  
HEB02:6-7	But as it's been said, “What are human beings that you should worry about them? What is a son of man  that you should care about him?  You set him a little lower than the angels; you crowned him with glory and honor, and placed him over all your creation.  	Neh, an o hebai hab chuꞌig Jiosh oꞌohana ed mash hema hab kaij ab Jiosh wui: 
HEB02:10	It was appropriate that God, who creates and maintains everything, should bring many of his children to glory, and to completely prepare through suffering the one who leads them to salvation.  	Wehs haꞌichu o d Jiosh nahtoi ch wehhejed an hab chuꞌig. T heg si s‑hemajim am i apꞌech mat g Jesus wo e shoꞌigchud k hekaj wo t‑doꞌibia matt d wo aꞌaligajk ch am hahawa chum hekid wo wehmajk si s‑kehg kihdaj ed. Jiosh hab elida o wehs s‑apꞌe.  
HEB02:11	For both the one who makes people holy and those who are made holy belong to the same family.  That's why he doesn't hesitate to call them “brothers,”  	Pegih, tsh hab wa masma ab i t‑gawulkai g Jiosh alidag matt hab waꞌap d wo Jiosh aꞌaligak ch pi wo ha chuꞌijigk. Kush heg hekaj pi shaꞌi e elid mat hab wo t‑aꞌagad ‘ni‑wepnag.’  
HEB02:12	saying “I will announce your name to my brothers; I will praise you among your people when they meet together.” 	An o hab chuꞌig Jiosh oꞌohana ed mash g alidaj s‑t‑nawojimk ch hab ahg g Jiosh: 
HEB02:14	Because the children share flesh and blood in common, he shared in this in the same way so that through death he could destroy the one that had the power of death—the devil—  	Kush eda g Jiawul edgid g gewkdag mat ab wo t‑abch g t‑chuꞌijig matt hekaj gam hu hab wo i t‑juh ab amjed g Jiosh. Tsh wabshaba g Jiosh alidag t‑wepo e juh mat hekaj s‑ap ab wo bei g s‑koꞌok t‑namkidadag k wo hugio g Jiawul gewkdag mat hahawa pi wo e nako mas gam hu hab wo i t‑juh ab amjed g Jiosh.  
HEB02:15	and free everyone who through fear of death were enslaved all their lives. 	Jiosh alidag atsh gewito g Jiawul am t‑wehhejed. Kutt heg hekaj pi wo ehbidad g muhkig. 
HEB02:16	Of course it's not angels he's concerned about; he's concerned to help the children of Abraham.  	Pi ash d anghil mas g Jiosh wo ha doꞌibia. Dach ahchim hemajkam mach ab s‑wohochud.  
HEB02:17	That's why it was necessary for him to become like his brothers in everything, so that he could become a merciful and trustworthy high priest in the things of God, to forgive his people's sins.  	Tsh heg wa hekaj am t‑wepo e juh k t‑wepo masma ia oimmelhim ch haꞌichu nakog. Bat waꞌi masma s‑ap d wo t‑uhgchu pahligk ch ab wo s‑t‑hoꞌigeꞌidad ch gam hu hab wo i juh g t‑chuꞌijig am wehhejed g Jiosh.  
HEB02:18	Because he himself suffered when he was tempted, he is able to help those who are tempted. 	Jiawul o chum t‑chehani matt hab wo juh g pi apꞌekam. K wabshaba g Jesus s‑ap e nakog mat am wo i t‑gewkemhunad nash pi hab waꞌap nakog mash wa g Jiawul chum chehani g pi apꞌekam. 
HEB03:1	So, my brothers and sisters who live for God and who share in this heavenly calling, we need to think carefully about Jesus—the one we say is sent by God,  and is the High Priest.  	Pegih, ni‑wehm wohochuddam, ab at i em‑gawulkai g Jiosh gahi wuhshanim g e‑alidag Jesus. Heg o d Jiosh si Kehsha ch d uhgchu t‑pahlig. Kumt wo oidahid mo has chuꞌig.  
HEB03:2	He was faithful to God in the work he was chosen to do, just like Moses was faithful to God in God's house. 	Jiosh atsh heki hu am i kei g Mosesbad ha dahm g e‑hemajkamga. Kush heg s‑ap am hab junihim g e‑chikpan. Pegih, sh g Jesus hab waꞌap s‑ap am hab junihim g e‑chikpan am Jiosh wehhejed.  
HEB03:3-4	But Jesus deserves much greater glory than Moses, in the same way that the builder of a house deserves more credit than the house.  Every house has its builder; God is the builder of everything.  	Kutt wabshaba baꞌich ab wo i si has elidad g Jesus mach g Mosesbad no pi d Jiosh ch wehs haꞌichu nahto.  
HEB03:5	As a servant, Moses was faithful in God's house. He provided evidence of what would be announced later.  	Mosesbad ash s‑ap am hab junihim g e‑chikpan am ha shahgid g Jiosh hemajkamga ch wabshaba d wabsh Jiosh pionag. Tsh g Jiosh am i kei matsh wo haꞌichu aꞌaga wehhejed matsh gam hu baꞌich hahawa s‑ap wo i e tashogit.  
HEB03:6	But Christ is a son, in charge of God's house. And we are God's house as long as we hold on with confidence to the hope we boast we believe in. 	Kush eda g Jesus d Jiosh alidag ch d si kehshaj matsh wehs am wo ha dahmkad g hemajkamgaj. Kuch ahchim d hemajkamgaj mattp pi wo dagito g t‑wohochudadag k wabsh s‑ap t‑tahtkk ch wo nenida mat hab wo t‑juni mo has i kaij. 
HEB03:7	This is why the Holy Spirit says, “If you hear what God is saying to you today,  	Neh, bash masma hab chuꞌig am t‑wehhejed mash wa hab chuꞌig am ha wehhejed g t‑shohshonbad ahchim Tutuligo. Hegam ha wui ash hab kaij g Hekia S‑apꞌekam Gewkdag: 
HEB03:12	Brothers and sisters, make sure that none of you has an evil mindset that's given up trusting in the God of life.  	Neh, tsh wa woho hab e juh g Jiosh neꞌoki am ha wehhejed. Kumt heg hekaj wo s‑e nenꞌeidad mamt pi hab masma wo pi chechkaidagk. Jiosh o d doakam ch woho gam hu hab wo i em‑juh mamtp pi ab hu wo kaihamad.  
HEB03:13	Encourage each other every day while you still have “today,” so that none of you will be deceived by sin and become hard-hearted.  	Ab o t‑waid g Jiosh hemu ch wabshaba pi chum hekid ab wo t‑waidad. Mt wo e iattogi g pi apꞌekamkaj mamtp pi ab hu wo kaihamad g Jiosh. Ab g aꞌai wo i e gewkemhunad mamt ab wo kaihamad.  
HEB03:14	For we are partners with Christ as long as we hold on to our confidence in God from beginning to end. 	Dach s‑wohom Christ hemajkamga mattp an wo si uꞌukchid g t‑wohochudadag wehs t‑doakag oidam.  
HEB03:15	As Scripture says, “If you hear what God is saying to you today, don't harden your hearts like the time you rebelled against him.”  	Mt heg hekaj wo s‑chegitok ihda mani am em‑ahgid ch pi wo pi chechkaidagk hab masma mash wa hegam mash pi ab hu wohog elid g Jiosh. 
HEB03:16	Who was it that rebelled against God, even though they heard what he said? Wasn't it all those who were led out of Egypt by Moses?  	Jiosh atsh wa am ha doꞌibia ab ha amjed g Egypt t am hemajkam am gahi wuhshanim g Mosesbad. Kush eda hahawa pi chechkaidag.  
